"district","hour","rev1","rev2","rev3","rev4"
"9310","8am",30398.208,37870.844,13390.829,3005.94
"9311","8am",46458.53,33532.948,9582.569,3234.357
"9312","8am",57538.152,58989.105,23656.39,7613.818
"9402","8am",26916.504,41572.591,15352.372,4785.152
"9403","8am",28966.849,37406.035,28656.118,6546.734
"9404","8am",17391.502,21727.746,12584.534,5056.085
"9405","8am",12017.045,22684.654,13684.914,5357.713
"9406","8am",20776.073,31255.33,11146.156,5043.123
"9407","8am",21422.229,26200.55,28262.452,14552.32
"9408","8am",4503.915,26601.081,20043.691,10595.266
"9409","8am",21087.004,42998.185,36593.678,17102.388
"9410","8am",4456.018,13227.593,7533.546,4966.3
"9411","8am",15474.459,16663.789,4302.994,3757.611
"9412","8am",5316.031,8256.503,3634.173,3773.935
"9413","8am",18795.156,15924.811,9468.551,356.416
"9414","8am",3020.135,8158.708,7230.506,3755.613
"9501","8am",16429.192,20230.268,15289.644,3773.398
"9502","8am",17248.239,19223.503,11658.625,3609.256
"9503","8am",7890.209,16958.663,7830.415,5091.545
"9504","8am",7682.413,11498.859,14123.085,4159.887
"9505","8am",11538.527,22187.117,13815.58,3100.754
"9506","8am",14788.879,16467.989,6313.976,3193.974
"9507","8am",22682.638,30082.781,2161.4,1737.635
"9508","8am",21644.153,35667.167,14415.799,6505.084
"9509","8am",8834.901,14332.902,8075.173,10490.756
"9510","8am",12207.086,15960.197,17861.192,6262.124
"9511","8am",7381.038,22736.917,21387.61,10350.087
"9512","8am",11689.604,19447.222,10695.474,8390.371
"9513","8am",4759.301,14069.738,10203.32,4342.711
"7501","9am",17592.263,37408.752,40723.725,36352.082
"7502","9am",29456.645,44165.626,38339.649,62057.628
"7503","9am",27941.471,40712.621,43671,46836.995
"7504","9am",18503.408,33761.165,24386.931,15612.325
"7505","9am",22313.903,34177.005,32019.217,19035.547
"7506","9am",20264.519,40867.222,36966.731,20172.084
"7507","9am",33076.027,48347.897,32821.972,31796.358
"7508","9am",14356.475,28002.176,26755.264,19634.155
"7509","9am",25763.618,57405.393,39811.718,46479.984
"7510","9am",21096.065,31119.408,24052.53,39227.83
"7511","9am",20877.229,31094.603,29162.816,29425.642
"7512","9am",38834.043,39124.483,26238.503,19526.719
"7513","9am",34517.248,31598.155,28813.008,18308.148
"7514","9am",38158.678,35321.649,24857.957,22327.904
"7701","9am",17691.303,45294.7,24000.325,7330.483
"7702","9am",15503.786,41438.146,31278.648,14383.019
"7703","9am",13431.561,24742.346,19408.582,7789.991
"7704","9am",19078.293,24246.746,11544.709,3959.228
"7705","9am",5699.088,13011.512,8073.357,1792.024
"7706","9am",7974.947,17112.799,8048.93,1908.841
"7707","9am",7308.808,23791.582,8324.156,2144.633
"7708","9am",9437.992,17342.799,13597.461,2893.451
"7709","9am",5254.273,20823.899,9151.099,2387.081
"7710","9am",5184.398,23700.902,8211.356,3647.596
"7711","9am",17352.569,20772.287,11002.738,3046.045
"7712","9am",15020.647,14300.674,10892.939,4396.897
"7713","9am",8281.177,6446.661,3630.102,1693.158
"7714","9am",12553.958,14789.413,13909.024,4089.488
"7715","9am",8626.582,11107.884,4457.177,1089.51
"7716","9am",12209.217,28113.878,12851.894,4604.867
"7801","9am",5239.206,15337.329,10735.556,12050.96
"7802","9am",6439.865,9092.909,12738.15,17180.459
"7803","9am",8571.413,15904.82,22781.556,17442.652
"7804","9am",6249.92,11164.773,9248.579,7101.742
"7805","9am",11320.547,26902.559,15434.557,12422.55
"7806","9am",14737.487,26079.769,17194.512,6578.998
"7807","9am",17909.901,10098.195,9713.344,1311.427
"7808","9am",12207.498,12732.449,6766.034,5867.732
"7809","9am",7603.831,14293.06,15542.544,7070.913
"7810","9am",1976.167,5576.377,3864.04,3618.032
"7811","9am",6321.532,10878.718,17559.928,18164.792
"7812","9am",11582.691,40716.894,36751.253,40228.056
"7813","9am",4045.286,7994.192,8670.778,6707.842
"7814","9am",1876.663,5423.741,4208.11,3135.942
"7815","9am",3625.769,10943.323,6222.429,3876.718
"7816","9am",13058.264,31852.825,29644.196,21892.478
"9101","9am",20973.504,23027.684,13482.218,7804.453
"9102","9am",4577.829,12342.892,9959.44,6530.402
"9103","9am",13318.05,16269.782,10950.724,4826.274
"9104","9am",6660.014,10820.393,7438.016,3405.745
"9105","9am",7546.651,25437.878,14237.166,8239.204
"9106","9am",18547.821,16077.324,17750.329,9383.837
"9107","9am",12838.017,17765.861,18009.911,4549.444
"9108","9am",8101.174,16299.999,8828.785,5022.896
"9109","9am",11383.997,18973.548,11118.6,9981.659
"9110","9am",17896.231,14192.508,8154.428,5807.438
"9111","9am",10127.19,23427.372,16954.998,10144.222
"9112","9am",5138.788,12929.424,8630.562,5911.239
"9113","9am",10746.199,21335.275,23824.672,12430.611
"9114","9am",3074.934,7579.607,14957.508,7638.969
"9201","9am",25366.916,29877.872,22977.916,7517.908
"9202","9am",17003.552,20047.744,13034.315,15715.596
"9203","9am",26065.028,36234.563,35267.761,30094.154
"9204","9am",22264.794,35369.989,30663.962,18619.183
"9205","9am",18602.379,27495.587,37429.618,43688.723
"9206","9am",12725.012,22032.199,27187.071,21081.551
"9207","9am",5564.854,16819.988,15805.685,23951.898
"9208","9am",11804.583,20428.906,19613.381,23772.008
"9209","9am",11560.625,35715.054,31542.58,25518.168
"9210","9am",14156.737,28028.925,27634.342,21923.724
"9211","9am",15982.904,26429.558,10168.208,8732.801
"9212","9am",10438.897,16022.757,14512.202,14722.667
"9302","9am",7382.204,10537.765,7308.465,1942.622
"9303","9am",39695.896,34257.783,18812.154,3904.078
"9304","9am",30210.121,36718.764,25273.925,8521.679
"9305","9am",26578.84,16881.862,6732.845,4652.294
"9306","9am",14608.679,34419.827,13506.66,3505.694
"9307","9am",21114.227,17494.217,9639.96,6973.527
"9308","9am",17926.704,19251.389,9135.155,2063.735
"9309","9am",32132.327,30898.944,16572.466,8942.988
"9310","9am",29162.565,32676.566,14688.783,3707.5
"9311","9am",45264.424,31444.947,9371.288,3234.357
"9312","9am",55630.105,61113.99,27962.34,16667.033
"9402","9am",25621.551,41933.858,14917.421,5647.799
"9403","9am",31078.297,39546.776,29007.478,8417.639
"9404","9am",17840.002,22428.263,10901.315,6140.869
"9405","9am",12943.404,23621.206,13609.34,8695.328
"9406","9am",21559.976,32890.902,14177.007,7375.32
"9407","9am",18567.057,25021.56,24373.009,11155.587
"9408","9am",4850.237,24094.525,17587.776,9626.068
"9409","9am",20501.129,36732.665,33634.14,18031.849
"9410","9am",3876.724,13967.272,6741.173,4951.315
"9411","9am",14907.23,17912.59,4379.227,2524.077
"9412","9am",5481.446,8567.451,2989.415,1517.323
"9413","9am",17068.783,15326.388,7221.556,356.416
"9414","9am",2388.002,6977.021,7163.902,2881.688
"9501","9am",18641.423,19467.17,15940.485,5211.171
"9502","9am",17166.303,21606.358,13290.493,3485.281
"9503","9am",7614.331,17232.457,7391.438,4282.7
"9504","9am",7630.882,8891.551,10308.285,3414.408
"9505","9am",11338.239,20562.755,14794.371,3077.943
"9506","9am",12886.479,18168.104,6142.357,3090.202
"9507","9am",22032.386,28160.844,3339.214,2198.16
"9508","9am",20564.789,32897.222,11877.685,6767.798
"9509","9am",8281.9,11902.654,5701,7207.735
"9510","9am",11812.351,14099.183,15807.611,7529.012
"9511","9am",7888.8,22480.496,16780.775,6827.263
"9512","9am",11479.973,16475.09,10204.798,5476.541
"9513","9am",4839.166,11580.441,8976.021,3091.065
"7501","10am",21216.959,50248.635,54106.536,48422.0916
"7502","10am",30706.642,55234.842,50496.578,68063.0296
"7503","10am",35051.991,60191.849,63214.193,71525.3467
"7504","10am",25563.327,40007.339,25878.259,18472.1623
"7505","10am",19741.549,35217.25,33478.959,20308.8776
"7506","10am",22755.507,49115.992,35940.881,23841.8467
"7507","10am",35147.375,48182.563,38586.548,36023.6357
"7508","10am",13051.529,30032.253,29430.937,22057.0974
"7509","10am",26846.047,58552.112,43028.373,54230.6642
"7510","10am",21087.251,33960.067,30854.984,46191.9753
"7511","10am",22317.491,35342.817,36070.639,31024.6101
"7512","10am",42036.08,39497.785,27520.739,15499.3292
"7513","10am",41533.983,29470.724,29796.81,18162.0038
"7514","10am",39129.271,34989.435,24202.805,20369.8714
"7701","10am",20006.897,46254.66,24488.813,8145.4549
"7702","10am",16565.789,42566.428,35846.282,16657.3091
"7703","10am",13585.52,25324.336,20766.459,9728.8257
"7704","10am",18860.256,24720.3,12122.222,4158.4237
"7705","10am",5062.031,14089.855,7591.227,1592.8282
"7706","10am",7691.177,16934.473,7161.492,1908.8415
"7707","10am",7089.571,21954.394,8806.024,2144.6326
"7708","10am",10028.436,17705.184,14600.542,2152.4634
"7709","10am",5254.273,20366.284,9199.104,1224.9115
"7710","10am",5426.995,21418.44,7819.092,4002.9009
"7711","10am",18098.274,22207.736,11577.392,3980.8767
"7712","10am",15111.881,14587.791,11888.623,5251.7759
"7713","10am",8091.171,6422.902,3516.557,1636.8915
"7714","10am",12792.78,15305.464,14500.996,3981.8473
"7715","10am",8361.44,10577.162,4334.912,1215.0533
"7716","10am",12209.217,28872.241,13401.627,4858.3087
"7801","10am",5239.206,15707.223,10346.278,10086.498
"7802","10am",7469.445,10913.61,10781.235,17630.9176
"7803","10am",8162.806,16279.857,23337.706,17291.0713
"7804","10am",5585.102,10664.357,8840.229,5794.8849
"7805","10am",9712.467,27135.245,17302.806,13874.8889
"7806","10am",13897.383,28771.428,18403.249,6268.9762
"7807","10am",18137.16,12580.239,9372.913,1491.4115
"7808","10am",11503.155,10895.147,6203.152,5867.7325
"7809","10am",7925.789,12834.614,14935.901,6594.0985
"7810","10am",1809.864,5149.886,4391.304,3618.0318
"7811","10am",6980.615,11984.898,17547.317,16502.872
"7812","10am",12211.903,44335.863,44088.702,44762.0067
"7813","10am",4045.286,8048.78,7360.915,6620.3929
"7814","10am",1685.805,6072.173,4076.081,2893.0391
"7815","10am",3542.873,10575.851,5523.283,4440.2035
"7816","10am",14138.612,34588.747,33364.28,26010.9033
"9101","10am",21642.901,26496.49,16891.944,11777.0929
"9102","10am",4577.829,12440.012,10874.418,5981.2394
"9103","10am",13126.596,15014.395,10437.685,4097.5431
"9104","10am",6901.396,10120.966,8000.073,3500.8092
"9105","10am",8144.608,26250.532,16228.369,9353.7806
"9106","10am",18546.78,16249.513,15394.52,8905.5494
"9107","10am",12934.79,17346.542,17680.796,4361.1043
"9108","10am",8281.829,15162.657,10767.352,3944.9543
"9109","10am",11603.346,19184.872,12325.797,10792.5354
"9110","10am",17047.086,13416.903,7681.108,5946.6281
"9111","10am",8990.078,24463.657,17343.39,10273.6208
"9112","10am",5366.44,13217.764,8664.266,5158.695
"9113","10am",11047.223,22698.162,27198.078,16919.9322
"9114","10am",3074.934,6439.496,15477.174,7138.6706
"9201","10am",24914.631,32834.609,18531.852,9972.2193
"9202","10am",17129.631,20117.202,12783.108,19021.4218
"9203","10am",30200.033,39268.561,41668.078,33757.7362
"9204","10am",22356.354,40578.642,41612.801,23103.3723
"9205","10am",20962.266,34215.256,49368.975,65245.2779
"9206","10am",14073.212,23427.623,29942.989,22583.2984
"9207","10am",7107.799,17202.076,20065.688,24951.6247
"9208","10am",12073.142,22721.264,21713.422,22827.4141
"9209","10am",12777.441,38858.85,34480.878,28766.6516
"9210","10am",15517.414,27952.092,34459.051,22063.0215
"9211","10am",12097.549,26733.859,11724.85,9092.5082
"9212","10am",9263.468,16879.11,13631.79,13162.3899
"9302","10am",6858.547,10977.011,6898.545,2179.1881
"9303","10am",38218.589,32182.404,19403.356,5515.8518
"9304","10am",33634.117,40626.025,26964.095,11801.1001
"9305","10am",23302.516,17209.729,6915.045,4419.6498
"9306","10am",15179.522,34808.532,13177.315,3016.4995
"9307","10am",21650.015,17273.468,9160.551,6973.5271
"9308","10am",17717.716,20186.267,9254.945,2063.7349
"9309","10am",33351.519,32509.548,16023.48,9874.9778
"9310","10am",25476.79,30385.111,13208.68,3113.7094
"9311","10am",46665.782,32508.771,10912.817,2788.3286
"9312","10am",58413.745,63253.137,36920.1,25226.8017
"9402","10am",26066.16,41501.92,15789.655,8096.4305
"9403","10am",30113.023,40677.671,28469.241,9114.9285
"9404","10am",17976.223,22765.44,10777.026,5965.9029
"9405","10am",12397.391,23245.462,13233.255,10497.6002
"9406","10am",22492.073,34956.922,16218.827,9864.3985
"9407","10am",18765.606,26064.962,27137.482,11452.4712
"9408","10am",4794.876,24743.779,18550.843,11291.1996
"9409","10am",21481.195,37401.231,30419.467,18403.8147
"9410","10am",3317.656,14489.483,6907.135,5607.4866
"9411","10am",13881.169,17912.59,3857.162,2449.1258
"9412","10am",5360.601,9900.03,2879.926,1970.3561
"9413","10am",14800.792,13008.394,6686.85,492.2807
"9414","10am",2867.276,6345.295,6107.561,3374.8247
"9501","10am",18290.806,18742.554,17512.035,5405.4134
"9502","10am",17724.927,22726.154,16019.725,4931.9364
"9503","10am",8759.37,15668.583,8310.528,3847.1498
"9504","10am",8237.542,9467.456,9624.978,3265.5611
"9505","10am",11376.231,21656.32,14288.683,2976.9801
"9506","10am",11643.871,18183.537,6944.22,2371.3977
"9507","10am",24060.706,25950.09,4417.045,2198.1598
"9508","10am",20402.677,32273.669,14157.179,8227.7961
"9509","10am",8921.129,11850.577,5007.203,6153.1367
"9510","10am",10592.181,16991.797,14665.523,7046.5045
"9511","10am",8623.792,23763.774,16334.219,4974.7357
"9512","10am",11765.053,15249.663,9953.752,5039.3646
"9513","10am",4560.405,12729.152,8736.523,2731.203
"7501","11am",24032.028,56445.904,60304.239,55107.7044
"7502","11am",33427.461,63172.607,53602.779,71432.7148
"7503","11am",36275.649,61903.334,69573.792,74467.6138
"7504","11am",25121.356,38341.634,25550.399,20648.8308
"7505","11am",19598.829,36184.818,34720.36,21911.5911
"7506","11am",23824.473,47121.817,33117.847,24148.1117
"7507","11am",36443.532,49493.074,41220.089,33841.0352
"7508","11am",14287.074,29317.005,27847.192,22315.0071
"7509","11am",29602.07,59464.53,48019.625,58131.1799
"7510","11am",19774.803,33178.648,33834.002,41450.5334
"7511","11am",23335.076,36671.822,37449.741,31489.4618
"7512","11am",42134.207,42053.926,28241.388,16728.0318
"7513","11am",40003.434,31783.765,27225.18,19583.911
"7514","11am",34214.018,37074.497,23793.661,19026.2764
"7701","11am",19150.203,46555.79,25481.347,8378.0989
"7702","11am",16271.813,40625.805,37066.126,16749.7213
"7703","11am",15122.646,25705.064,23075.18,9234.2772
"7704","11am",18216.186,26248.189,11583.921,3727.3845
"7705","11am",5258.446,13134.246,8287.446,1410.0499
"7706","11am",7192.095,16984.102,7110.283,1908.8415
"7707","11am",7045.212,22633.511,7789.996,1928.7444
"7708","11am",9147.814,17561.227,14807.697,857.6917
"7709","11am",5424.798,20607.548,9532.427,1199.0573
"7710","11am",4811.161,22175.151,8084.231,4632.2414
"7711","11am",16897.579,22875.19,10680.001,3618.6843
"7712","11am",14680.115,14587.791,12595.379,4933.7578
"7713","11am",8585.671,7140.824,3171.202,1852.7798
"7714","11am",12692.867,14776.013,15041.828,3519.3021
"7715","11am",8086.402,10691.229,4120.394,1651.2247
"7716","11am",12500.907,27183.678,13933.422,4888.5671
"7801","11am",5241.594,15434.483,10346.278,9712.4217
"7802","11am",6979.127,8586.888,9446.949,15710.383
"7803","11am",8851.335,16179.98,23508.607,17468.5676
"7804","11am",5035.749,10757.688,8840.229,6156.8189
"7805","11am",9043.247,24653.349,16888.864,13200.371
"7806","11am",14957.283,28645.731,17751.725,5914.3622
"7807","11am",17693.778,13490.147,9253.239,1311.4269
"7808","11am",11293.685,9985.24,6436.406,6047.7171
"7809","11am",7671.313,14426.403,15685.744,5508.5052
"7810","11am",1809.864,5097.879,4411.902,3196.113
"7811","11am",6147.04,12058.076,16850.484,16827.6606
"7812","11am",13466.258,43811.354,48507.762,44095.3946
"7813","11am",4784.701,7577.539,7635.218,7422.7822
"7814","11am",1825.632,5421.194,3403.629,2306.8085
"7815","11am",3063.582,9562.881,5852.224,3527.2106
"7816","11am",13551.981,34859.005,33437.01,26222.2448
"9101","11am",21594.139,25534.031,16835.372,13375.7308
"9102","11am",4309.81,12638.244,9322.381,5894.557
"9103","11am",12884.681,17365.745,10192.309,4226.3708
"9104","11am",7044.233,9702.924,7594.419,3366.2888
"9105","11am",8385.413,25468.004,15700.859,9344.579
"9106","11am",19486.677,16367.061,16133.057,7433.9325
"9107","11am",13765.03,17010.461,17440.175,4081.7
"9108","11am",8033.755,14126.563,9736.748,4801.0594
"9109","11am",11512.881,19714.272,12765.612,10096.9235
"9110","11am",16092.046,13174.59,7524.433,5594.1813
"9111","11am",7971.273,24476.028,18793.602,10767.6232
"9112","11am",6303.079,12969.576,9142.83,4959.3568
"9113","11am",11145.793,22555.607,28020.162,14989.9051
"9114","11am",3641.921,6893.163,15386.027,7189.0064
"9201","11am",26485.531,33552.289,20620.275,9720.0482
"9202","11am",15441.99,20882.25,14016.699,19003.9164
"9203","11am",30171.131,39947.155,40117.504,31797.232
"9204","11am",23328.033,42658.677,40487.147,24499.4961
"9205","11am",22271.352,37507.017,53929.074,71802.3168
"9206","11am",14075.692,21941.543,32650.185,24478.5744
"9207","11am",7924.663,15527.783,17604.681,23781.076
"9208","11am",13025.683,22925.581,21141.776,24566.8735
"9209","11am",13686.63,39378.45,34531.561,28475.2371
"9210","11am",16052.066,26823.023,34688.59,22332.189
"9211","11am",11113.982,27403.893,11873.633,9202.5349
"9212","11am",9394.545,17252.543,13332.436,13326.3397
"9302","11am",6591.317,10687.703,7438.89,1973.8889
"9303","11am",33987.219,30501.057,18596.137,5315.5155
"9304","11am",37756.628,42610.242,26962.964,10255.637
"9305","11am",23996.813,15027.262,6818.005,4419.6498
"9306","11am",15217.723,33395.153,13671.869,3016.4995
"9307","11am",21151.006,18143.929,9674.204,3728.5729
"9308","11am",16409.834,19495.989,10602.537,2063.7349
"9309","11am",33405.48,29658,12783.178,9889.8071
"9310","11am",27594.587,32010.686,14659.656,2184.1842
"9311","11am",44429.045,33401.416,10037.673,3816.4794
"9312","11am",59271.845,64892.781,37006.805,26778.4442
"9402","11am",25360.106,40720.59,16727.293,7942.8231
"9403","11am",28738.84,37147.237,26265.553,10771.1955
"9404","11am",18722.965,25247.471,10645.429,4860.3295
"9405","11am",12183.29,24785.52,13070.128,10501.1071
"9406","11am",22468.978,34691.579,16484.504,9612.906
"9407","11am",18089.964,26235.842,27047.839,12681.9234
"9408","11am",4663.35,24105.782,17576.741,11886.3029
"9409","11am",19388.479,36043.947,29230.295,16312.4227
"9410","11am",3680.042,14169.877,6234.069,5243.6887
"9411","11am",13569.404,17935.458,4578.103,2191.7001
"9412","11am",4894.599,9343.824,3001.663,1506.2156
"9413","11am",15110.456,13392.871,7137.168,315.9078
"9414","11am",3606.438,6573.592,6135.624,3180.9097
"9501","11am",18086.262,17889.458,17027.021,6466.1384
"9502","11am",18184.57,21526.472,15774.632,4822.1384
"9503","11am",8705.943,15003.756,8490.974,4044.7091
"9504","11am",8384.712,9266.814,9001.03,4147.066
"9505","11am",13221.356,22055.744,15177.608,5084.7145
"9506","11am",13163.456,17672.515,6984.679,3759.9747
"9507","11am",21397.981,28948.868,3508.044,2480.858
"9508","11am",22760.725,32163.521,13757.583,8254.615
"9509","11am",7834.688,12115.806,6573.244,6560.1004
"9510","11am",10292.45,16772.601,13481.004,6702.7808
"9511","11am",9237.977,22030.487,16472.935,5426.3021
"9512","11am",11447.121,15439.5,10159.805,4554.4814
"9513","11am",3856.242,13522.061,8350.572,3173.2599
"7501","12am",26421.189,54617.684,61930.973,59511.4631
"7502","12am",34221.055,61809.504,56987.808,72382.2088
"7503","12am",36424.215,63376.335,66843.625,70293.1744
"7504","12am",24986.829,37943.216,25639.196,20793.5537
"7505","12am",21068.689,37191.772,33721.481,19672.1048
"7506","12am",25703.521,47942.652,32868.44,25067.315
"7507","12am",35939.808,47683.364,39561.635,34119.1484
"7508","12am",12728.608,31198.44,28959.845,22588.4465
"7509","12am",29650.396,61770.85,50300.656,56414.478
"7510","12am",22584.666,32946.088,33991.484,40192.453
"7511","12am",20791.811,37269.05,36157.062,30211.1953
"7512","12am",45144.706,40361.998,27059.287,13921.509
"7513","12am",38998.328,32901.656,26430.169,18176.6643
"7514","12am",31780.942,31509.824,26369.655,19527.3554
"7701","12am",20086.712,47086.372,26558.898,8339.7013
"7702","12am",17475.412,40336.395,34609.055,17686.3529
"7703","12am",15039.6,23413.963,20636.284,8847.8813
"7704","12am",19168.019,24789.537,11118.906,3346.7938
"7705","12am",4891.989,13188.234,8287.705,1410.0499
"7706","12am",7555.637,16726.886,6849.445,1908.8415
"7707","12am",7893.577,22251.496,7017.781,2144.6326
"7708","12am",6782.12,19874.671,12433.24,857.6917
"7709","12am",5933.286,18683.831,9273.233,1441.8123
"7710","12am",4989.357,23535.668,8583.142,4276.9363
"7711","12am",18925.098,23742.151,10993.412,4139.4582
"7712","12am",12861.524,14587.791,11247.269,4945.1926
"7713","12am",8268.222,6340.872,3136.012,1354.1878
"7714","12am",12818.148,15272.421,14037.158,4467.3729
"7715","12am",8469.199,11724.035,4435.02,640.7105
"7716","12am",12727.363,27305.038,15247.505,4477.4592
"7801","12am",4579.956,14940.304,10346.278,11068.3587
"7802","12am",6979.127,7681.073,9630.86,16372.3126
"7803","12am",8851.335,16173.599,23562.585,15932.5705
"7804","12am",5796.397,10049.078,8669.263,4544.9649
"7805","12am",8378.236,24632.525,16771.328,14453.4
"7806","12am",13063.768,28318.787,17751.725,5565.5896
"7807","12am",16910.954,12429.464,9943.197,1430.5505
"7808","12am",11281.173,11177.439,5654.682,5547.6577
"7809","12am",7284.041,13918.47,15873.076,5508.5052
"7810","12am",1809.864,4930.669,3893.695,3002.0841
"7811","12am",5239.551,12238.8,16446.07,15009.1914
"7812","12am",14785.267,43349.598,49603.717,45906.0726
"7813","12am",4139.593,7781.502,8091.208,7920.959
"7814","12am",1869.154,5151.044,3087.148,2282.1207
"7815","12am",3715.212,10628.203,5805.853,3756.9084
"7816","12am",13977.606,35954.255,33171.992,25175.4517
"9101","12am",21177.837,26147.304,17009.691,12125.6144
"9102","12am",4469.789,12274.583,9505.018,6007.5252
"9103","12am",12681.195,17785.56,10403.313,5024.5734
"9104","12am",7499.538,9701.03,7877.082,2753.0481
"9105","12am",8012.88,24698.726,15095.899,8195.213
"9106","12am",19642.002,14829.135,14717.91,9380.1534
"9107","12am",13997.082,17952.965,17088.659,4035.5876
"9108","12am",8682.131,14946.667,9243.507,5382.7897
"9109","12am",11848.458,20116.509,10858.492,10408.2129
"9110","12am",15291.845,12827.301,7434.025,5927.1662
"9111","12am",8441.375,23122.5,19006.797,11198.6508
"9112","12am",5654.928,13036.783,9327.653,6076.2735
"9113","12am",11225.571,22974.313,26654.803,15132.1428
"9114","12am",3641.921,6375.65,16698.24,6635.4915
"9201","12am",29378.747,32667.352,20082.229,8817.846
"9202","12am",13283.42,21267.084,14002.81,18633.7712
"9203","12am",31628.359,41624.326,41257.283,32326.7272
"9204","12am",24125.877,40489,38561.926,23828.5592
"9205","12am",23408.818,36076.908,52297.45,70867.9181
"9206","12am",13107.354,26316.542,32921.368,21406.9648
"9207","12am",7893.152,15161.778,15824.234,25502.1102
"9208","12am",12640.488,24171,21430.607,22976.7525
"9209","12am",12704.107,38322.626,34763.388,30209.8641
"9210","12am",16637.489,25793.95,34364.678,22972.7453
"9211","12am",11541.119,25674.233,11746.351,10136.8083
"9212","12am",9973.007,18050.647,13189.716,12996.7492
"9302","12am",7602.175,10134.951,6367.364,2129.5214
"9303","12am",29846.38,33567.306,18757.808,5947.1862
"9304","12am",37431.052,41250.47,24940.974,10307.5154
"9305","12am",23251.32,17025.54,5385.802,3344.034
"9306","12am",15562.304,33548.826,16805.411,3897.9909
"9307","12am",19879.284,18380.653,8697.009,3896.9318
"9308","12am",16686.227,19901.312,10141.869,2063.7349
"9309","12am",34087.764,28227.568,14810.566,10522.4902
"9310","12am",27200.2,31747.559,12280.051,3113.7094
"9311","12am",48200.925,31570.418,10244.634,3945.702
"9312","12am",55012.603,65128.713,35380.276,26654.1226
"9402","12am",25036.681,40919.959,16896.896,6653.9185
"9403","12am",28826.213,36814.611,27729.814,10581.4608
"9404","12am",18099.037,24867.353,10757.37,5537.8542
"9405","12am",12416.473,22599.772,14815.279,10232.2789
"9406","12am",21864.652,35349.761,16764.873,9520.3582
"9407","12am",18654.664,27831.476,26028.149,13306.5687
"9408","12am",5217.427,23832.406,18816.034,10893.4262
"9409","12am",14606.013,38449.417,29036.833,15520.1542
"9410","12am",3978.582,14681.563,5799.793,5317.5589
"9411","12am",13873.866,16459.466,5339.032,2564.6853
"9412","12am",4541.557,8325.804,3303.255,1819.2015
"9413","12am",15668.069,14471.781,7029.15,135.8647
"9414","12am",2664.252,6260.642,6055.828,3380.7938
"9501","12am",18271.947,18674.002,15937.679,5487.3908
"9502","12am",18604.307,21761.678,16541.28,4744.2576
"9503","12am",8683.556,15218.96,7938.66,3571.3621
"9504","12am",8483.294,10400.123,9331.804,4269.5719
"9505","12am",12916.84,21836.203,15053.49,5336.9941
"9506","12am",13545.44,16662.739,6426.48,3701.7206
"9507","12am",18828.067,30335.643,3480.747,2198.1598
"9508","12am",22545.421,31565.011,12905.122,7925.8548
"9509","12am",8049.991,11945.647,6922.682,6314.7055
"9510","12am",11643.237,15973.414,13967.709,7624.0129
"9511","12am",10320.196,21046.705,16377.685,4193.17
"9512","12am",10787.802,15285.454,10307.954,4404.3991
"9513","12am",3461.365,13819.643,8550.674,3598.791
"7501","1pm",23341.46,56634.542,66598.712,62118.7339
"7502","1pm",36181.092,64939.47,56590.755,73352.3069
"7503","1pm",35589.354,61490.758,66006.084,71729.4349
"7504","1pm",25466.471,40295.247,27460.243,21019.1182
"7505","1pm",22631.328,38359.886,34047.191,21356.1741
"7506","1pm",26518.021,45112.822,33939.255,25996.4634
"7507","1pm",35474.085,44411.615,41389.167,34753.9289
"7508","1pm",13955.512,30706.459,29986.347,22748.7426
"7509","1pm",24690.505,60568.537,50825.428,56217.6729
"7510","1pm",23810.787,35294.98,33552.758,42010.488
"7511","1pm",19211.752,36426.017,36606.338,34111.9707
"7512","1pm",48296.833,40090.053,26917.853,13828.001
"7513","1pm",36413.24,32733.245,25355.249,18241.4839
"7514","1pm",35345.107,29844.997,24480.155,17881.5795
"7701","1pm",19561.711,48227.27,28276.002,5898.8136
"7702","1pm",15994.597,40744.254,33290.796,17884.7893
"7703","1pm",14125.655,25509.472,19888.343,7406.4971
"7704","1pm",18224.905,24929.911,10863.669,4103.1864
"7705","1pm",4324.978,14874.283,8094.114,1427.1652
"7706","1pm",7250.764,16353.894,6995.657,1677.7629
"7707","1pm",7893.577,24338.885,7049.451,2032.7752
"7708","1pm",6914.596,19000.202,11035.496,3699.7705
"7709","1pm",7106.289,18714.337,7873.45,1441.8123
"7710","1pm",4989.357,22108.698,9195.747,4156.8291
"7711","1pm",18485.088,24948.623,11596.017,3181.99
"7712","1pm",12922.021,14501.873,11924.368,5056.7883
"7713","1pm",7517.522,6129.767,3427.508,1350.0295
"7714","1pm",12247.741,15794.689,13911.917,4432.5246
"7715","1pm",8469.199,12081.387,4852.012,640.7105
"7716","1pm",12618.951,25567.207,13321.111,4925.8134
"7801","1pm",4217.386,14681.598,11251.689,14272.8079
"7802","1pm",7469.445,10414.309,9465.375,16644.737
"7803","1pm",9811.757,17109.51,23284.542,16955.5389
"7804","1pm",4997.532,9981.353,8888.836,3375.9543
"7805","1pm",10031.436,25128.062,17235.671,13438.4251
"7806","1pm",13302.333,26566.171,16118.902,5773.0475
"7807","1pm",16280.521,10698.552,10362.236,758.2833
"7808","1pm",11611.709,13034.859,5554.757,5104.3188
"7809","1pm",7434.555,12837.309,15978.464,4700.2308
